Target Number,Indicator Number,Description,St. Code,State or Union Territory,Value,Processed Value,Final Value,Map Score,Score,Source
4,4.05,"Bonded Labour (ST) per 100,000",30,Goa,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",24,Gujarat,0.014890877,13.41346922,13.41346922,0.402404077,orange,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",6,Haryana,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",2,Himachal Pradesh,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",1,Jammu and Kashmir,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",20,Jharkhand,0.033345324,-93.89428456,0,0,red,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",29,Karnataka,0.001636787,90.48251301,90.48251301,2.71447539,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",32,Kerala,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",35,Ladakh,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",31,Lakshadweep,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",23,Madhya Pradesh,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",27,Maharashtra,0.001779766,89.65112977,89.65112977,2.689533893,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",14,Manipur,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",17,Meghalaya,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",15,Mizoram,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",13,Nagaland,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",21,Odisha,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",34,Puducherry,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",3,Punjab,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",8,Rajasthan,0.001458822,91.5173311,91.5173311,2.745519933,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",11,Sikkim,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",33,Tamil Nadu,0.001386058,91.94043477,91.94043477,2.758213043,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",36,Telangana,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",16,Tripura,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",9,Uttar Pradesh,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",5,Uttarakhand,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.05,"Bonded Labour (ST) per 100,000",19,West Bengal,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",35,Andaman and Nicobar Islands,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",37,Andhra Pradesh,0.006051181,73.47660923,73.47660923,2.204298277,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",12,Arunachal Pradesh,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",18,Assam,0.006409111,71.90773691,71.90773691,2.157232107,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",10,Bihar,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",4,Chandigarh,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",22,Chhattisgarh,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",25,Dadra and Nagar Haveli and Daman and Diu,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",7,Delhi,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",30,Goa,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",24,Gujarat,0.001654542,92.74785144,92.74785144,2.782435543,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",6,Haryana,0.015778183,30.84144411,30.84144411,0.925243323,orange,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",2,Himachal Pradesh,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",1,Jammu and Kashmir,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",20,Jharkhand,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",29,Karnataka,0.016367872,28.2567322,28.2567322,0.847701966,orange,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",32,Kerala,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",35,Ladakh,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",31,Lakshadweep,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",23,Madhya Pradesh,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",27,Maharashtra,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",14,Manipur,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",17,Meghalaya,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",15,Mizoram,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",13,Nagaland,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",21,Odisha,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",34,Puducherry,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",3,Punjab,0.003604469,84.20097735,84.20097735,2.526029321,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",8,Rajasthan,0.046682319,-104.6168319,0,0,red,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",11,Sikkim,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",33,Tamil Nadu,0.019404818,14.9452617,14.9452617,0.448357851,orange,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",36,Telangana,0.005713686,74.95590746,74.95590746,2.248677224,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",16,Tripura,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",9,Uttar Pradesh,0.002001878,91.22541434,91.22541434,2.73676243,yellow,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",5,Uttarakhand,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
4,4.06,"Bonded Labour (Others) per 100,000",19,West Bengal,0,100,100,3,green,NCRB(SLLCrimes-2022)/Census(2011)
5,5.01,"Number of Civil Cases Pending per 100,000",35,Andaman and Nicobar Islands,996.8968498,57.78821595,57.78821595,1.733646478,yellow,NJDG(2/3/2024)/Census(2011)
5,5.01,"Number of Civil Cases Pending per 100,000",37,Andhra Pradesh,856.7705136,64.27536679,64.27536679,1.928261004,yellow,NJDG(2/3/2024)/Census(2011)
5,5.01,"Number of Civil Cases Pending per 100,000",12,Arunachal Pradesh,134.2027727,97.72665124,97.72665124,2.931799537,yellow,NJDG(2/3/2024)/Census(2011)
5,5.01,"Number of Civil Cases Pending per 100,000",18,Assam,333.2865896,88.51006294,88.51006294,2.655301888,yellow,NJDG(2/3/2024)/Census(2011)
5,5.01,"Number of Civil Cases Pending per 100,000",10,Bihar,491.1966299,81.19961524,81.19961524,2.435988457,yellow,NJDG(2/3/2024)/Census(2011)
5,5.01,"Number of Civil Cases Pending per 100,000",4,Chandigarh,2220.19044,1.155820766,1.155820766,0.034674623,orange,NJDG(2/3/2024)/Census(2011)
5,5.01,"Number of Civil Cases Pending per 100,000",22,Chhattisgarh,313.6205873,89.42050081,89.42050081,2.682615024,yellow,NJDG(2/3/2024)/Census(2011)
5,5.01,"Number of Civil Cases Pending per 100,000",25,Dadra and Nagar Haveli and Daman and Diu,582.9992966,76.9496094,76.9496094,2.308488282,yellow,NJDG(2/3/2024)/Census(2011)
5,5.01,"Number of Civil Cases Pending per 100,000",7,Delhi,1355.461042,41.18848127,41.18848127,1.235654438,orange,NJDG(2/3/2024)/Census(2011)
5,5.01,"Number of Civil Cases Pending per 100,000",30,Goa,1792.814072,20.94121618,20.94121618,0.628236485,orange,NJDG(2/3/2024)/Census(2011)
5,5.01,"Number of Civil Cases Pending per 100,000",24,Gujarat,609.1477104,75.7390682,75.7390682,2.272172046,yellow,NJDG(2/3/2024)/Census(2011)
5,5.01,"Number of Civil Cases Pending per 100,000",6,Haryana,1807.154159,20.2773416,20.2773416,0.608320248,orange,NJDG(2/3/2024)/Census(2011)
5,5.01,"Number of Civil Cases Pending per 100,000",2,Himachal Pradesh,2419.921796,-8.090745359,0,0,red,NJDG(2/3/2024)/Census(2011)
5,5.01,"Number of Civil Cases Pending per 100,000",1,Jammu and Kashmir,832.206193,65.41257239,65.41257239,1.962377172,yellow,NJDG(2/3/2024)/Census(2011)
5,5.01,"Number of Civil Cases Pending per 100,000",20,Jharkhand,278.8032812,91.03236852,91.03236852,2.730971056,yellow,NJDG(2/3/2024)/Census(2011)
5,5.01,"Number of Civil Cases Pending per 100,000",29,Karnataka,1568.241824,31.33779177,31.33779177,0.940133753,orange,NJDG(2/3/2024)/Census(2011)
5,5.01,"Number of Civil Cases Pending per 100,000",32,Kerala,1549.150018,32.22164721,32.22164721,0.966649416,orange,NJDG(2/3/2024)/Census(2011)
5,5.01,"Number of Civil Cases Pending per 100,000",35,Ladakh,251.0948905,92.31512888,92.31512888,2.769453867,yellow,NJDG(2/3/2024)/Census(2011)
5,5.01,"Number of Civil Cases Pending per 100,000",31,Lakshadweep,0,103.9395706,100,3,green,NJDG(2/3/2024)/Census(2011)
5,5.01,"Number of Civil Cases Pending per 100,000",23,Madhya Pradesh,552.1845246,78.37617974,78.37617974,2.351285392,yellow,NJDG(2/3/2024)/Census(2011)
5,5.01,"Number of Civil Cases Pending per 100,000",27,Maharashtra,1446.256415,36.9851081,36.9851081,1.109553243,orange,NJDG(2/3/2024)/Census(2011)
5,5.01,"Number of Civil Cases Pending per 100,000",14,Manipur,343.9555865,88.01614156,88.01614156,2.640484247,yellow,NJDG(2/3/2024)/Census(2011)
5,5.01,"Number of Civil Cases Pending per 100,000",17,Meghalaya,146.8878681,97.13939456,97.13939456,2.914181837,yellow,NJDG(2/3/2024)/Census(2011)
5,5.01,"Number of Civil Cases Pending per 100,000",15,Mizoram,226.9400641,93.43337694,93.43337694,2.803001308,yellow,NJDG(2/3/2024)/Census(2011)
5,5.01,"Number of Civil Cases Pending per 100,000",13,Nagaland,35.48138946,102.2969592,100,3,green,NJDG(2/3/2024)/Census(2011)
5,5.01,"Number of Civil Cases Pending per 100,000",21,Odisha,669.0726038,72.96484435,72.96484435,2.188945331,yellow,NJDG(2/3/2024)/Census(2011)
5,5.01,"Number of Civil Cases Pending per 100,000",34,Puducherry,1006.207766,57.35716695,57.35716695,1.720715009,yellow,NJDG(2/3/2024)/Census(2011)
5,5.01,"Number of Civil Cases Pending per 100,000",3,Punjab,1364.331141,40.77783989,40.77783989,1.223335197,orange,NJDG(2/3/2024)/Census(2011)
5,5.01,"Number of Civil Cases Pending per 100,000",8,Rajasthan,786.4497333,67.53086837,67.53086837,2.025926051,yellow,NJDG(2/3/2024)/Census(2011)
5,5.01,"Number of Civil Cases Pending per 100,000",11,Sikkim,108.9133721,98.89742442,98.89742442,2.966922733,yellow,NJDG(2/3/2024)/Census(2011)
5,5.01,"Number of Civil Cases Pending per 100,000",33,Tamil Nadu,996.4083068,57.81083306,57.81083306,1.734324992,yellow,NJDG(2/3/2024)/Census(2011)
5,5.01,"Number of Civil Cases Pending per 100,000",36,Telangana,997.8152579,57.74569823,57.74569823,1.732370947,yellow,NJDG(2/3/2024)/Census(2011)
5,5.01,"Number of Civil Cases Pending per 100,000",16,Tripura,332.2339617,88.55879436,88.55879436,2.656763831,yellow,NJDG(2/3/2024)/Census(2011)
5,5.01,"Number of Civil Cases Pending per 100,000",9,Uttar Pradesh,931.1917325,60.83003534,60.83003534,1.82490106,yellow,NJDG(2/3/2024)/Census(2011)
5,5.01,"Number of Civil Cases Pending per 100,000",5,Uttarakhand,444.3555669,83.36812296,83.36812296,2.501043689,yellow,NJDG(2/3/2024)/Census(2011)
5,5.01,"Number of Civil Cases Pending per 100,000",19,West Bengal,686.7262043,72.14757065,72.14757065,2.16442712,yellow,NJDG(2/3/2024)/Census(2011)
5,5.02,"Number of Criminal Cases Pending per 100,000",35,Andaman and Nicobar Islands,1326.91858,83.22075626,83.22075626,2.496622688,yellow,NJDG(2/3/2024)/Census(2011)
5,5.02,"Number of Criminal Cases Pending per 100,000",37,Andhra Pradesh,912.1146107,89.09156439,89.09156439,2.672746932,yellow,NJDG(2/3/2024)/Census(2011)
5,5.02,"Number of Criminal Cases Pending per 100,000",12,Arunachal Pradesh,393.7192813,96.42852291,96.42852291,2.892855687,yellow,NJDG(2/3/2024)/Census(2011)
5,5.02,"Number of Criminal Cases Pending per 100,000",18,Assam,1173.453744,85.39277647,85.39277647,2.561783294,yellow,NJDG(2/3/2024)/Census(2011)
5,5.02,"Number of Criminal Cases Pending per 100,000",10,Bihar,2754.638901,63.0139292,63.0139292,1.890417876,yellow,NJDG(2/3/2024)/Census(2011)
5,5.02,"Number of Criminal Cases Pending per 100,000",4,Chandigarh,12565.73026,-75.84451766,0,0,red,NJDG(2/3/2024)/Census(2011)
5,5.02,"Number of Criminal Cases Pending per 100,000",22,Chhattisgarh,1348.4413,82.91614066,82.91614066,2.48748422,yellow,NJDG(2/3/2024)/Census(2011)
5,5.02,"Number of Criminal Cases Pending per 100,000",25,Dadra and Nagar Haveli and Daman and Diu,679.4545243,92.3844517,92.3844517,2.771533551,yellow,NJDG(2/3/2024)/Census(2011)
5,5.02,"Number of Criminal Cases Pending per 100,000",7,Delhi,6269.970808,13.26069471,13.26069471,0.397820841,orange,NJDG(2/3/2024)/Census(2011)
5,5.02,"Number of Criminal Cases Pending per 100,000",30,Goa,2226.465416,70.48928001,70.48928001,2.1146784,yellow,NJDG(2/3/2024)/Census(2011)
5,5.02,"Number of Criminal Cases Pending per 100,000",24,Gujarat,2135.328552,71.77915929,71.77915929,2.153374779,yellow,NJDG(2/3/2024)/Census(2011)
5,5.02,"Number of Criminal Cases Pending per 100,000",6,Haryana,3830.556202,47.78624453,47.78624453,1.433587336,orange,NJDG(2/3/2024)/Census(2011)
5,5.02,"Number of Criminal Cases Pending per 100,000",2,Himachal Pradesh,6441.363971,10.83493109,10.83493109,0.325047933,orange,NJDG(2/3/2024)/Census(2011)
5,5.02,"Number of Criminal Cases Pending per 100,000",1,Jammu and Kashmir,1690.653452,78.07273983,78.07273983,2.342182195,yellow,NJDG(2/3/2024)/Census(2011)
5,5.02,"Number of Criminal Cases Pending per 100,000",20,Jharkhand,1379.523316,82.47623032,82.47623032,2.47428691,yellow,NJDG(2/3/2024)/Census(2011)
5,5.02,"Number of Criminal Cases Pending per 100,000",29,Karnataka,1799.223597,76.53612366,76.53612366,2.29608371,yellow,NJDG(2/3/2024)/Census(2011)
5,5.02,"Number of Criminal Cases Pending per 100,000",32,Kerala,3987.105813,45.57056484,45.57056484,1.367116945,orange,NJDG(2/3/2024)/Census(2011)
5,5.02,"Number of Criminal Cases Pending per 100,000",35,Ladakh,244.1605839,98.54525872,98.54525872,2.956357762,yellow,NJDG(2/3/2024)/Census(2011)
5,5.02,"Number of Criminal Cases Pending per 100,000",31,Lakshadweep,0,102.000915,100,3,green,NJDG(2/3/2024)/Census(2011)
5,5.02,"Number of Criminal Cases Pending per 100,000",23,Madhya Pradesh,2210.598293,70.71385075,70.71385075,2.121415523,yellow,NJDG(2/3/2024)/Census(2011)
5,5.02,"Number of Criminal Cases Pending per 100,000",27,Maharashtra,3102.038434,58.09711027,58.09711027,1.742913308,yellow,NJDG(2/3/2024)/Census(2011)
5,5.02,"Number of Criminal Cases Pending per 100,000",14,Manipur,177.0937484,99.4944698,99.4944698,2.984834094,yellow,NJDG(2/3/2024)/Census(2011)
5,5.02,"Number of Criminal Cases Pending per 100,000",17,Meghalaya,404.1607219,96.28074299,96.28074299,2.88842229,yellow,NJDG(2/3/2024)/Census(2011)
5,5.02,"Number of Criminal Cases Pending per 100,000",15,Mizoram,285.816884,97.95568831,97.95568831,2.938670649,yellow,NJDG(2/3/2024)/Census(2011)
5,5.02,"Number of Criminal Cases Pending per 100,000",13,Nagaland,111.8523004,100.4178458,100,3,green,NJDG(2/3/2024)/Census(2011)
5,5.02,"Number of Criminal Cases Pending per 100,000",21,Odisha,3103.726599,58.07321731,58.07321731,1.742196519,yellow,NJDG(2/3/2024)/Census(2011)
5,5.02,"Number of Criminal Cases Pending per 100,000",34,Puducherry,1721.37893,77.63787566,77.63787566,2.32913627,yellow,NJDG(2/3/2024)/Census(2011)
5,5.02,"Number of Criminal Cases Pending per 100,000",3,Punjab,1768.197468,76.97524301,76.97524301,2.30925729,yellow,NJDG(2/3/2024)/Census(2011)
5,5.02,"Number of Criminal Cases Pending per 100,000",8,Rajasthan,2653.927762,64.4393152,64.4393152,1.933179456,yellow,NJDG(2/3/2024)/Census(2011)
5,5.02,"Number of Criminal Cases Pending per 100,000",11,Sikkim,173.7700568,99.54151071,99.54151071,2.986245321,yellow,NJDG(2/3/2024)/Census(2011)
5,5.02,"Number of Criminal Cases Pending per 100,000",33,Tamil Nadu,1010.108108,87.70464173,87.70464173,2.631139252,yellow,NJDG(2/3/2024)/Census(2011)
5,5.02,"Number of Criminal Cases Pending per 100,000",36,Telangana,1650.746719,78.63754825,78.63754825,2.359126448,yellow,NJDG(2/3/2024)/Census(2011)
5,5.02,"Number of Criminal Cases Pending per 100,000",16,Tripura,1146.133677,85.77944315,85.77944315,2.573383294,yellow,NJDG(2/3/2024)/Census(2011)
5,5.02,"Number of Criminal Cases Pending per 100,000",9,Uttar Pradesh,4916.882987,32.41123225,32.41123225,0.972336968,orange,NJDG(2/3/2024)/Census(2011)
5,5.02,"Number of Criminal Cases Pending per 100,000",5,Uttarakhand,3117.101904,57.8839138,57.8839138,1.736517414,yellow,NJDG(2/3/2024)/Census(2011)
5,5.02,"Number of Criminal Cases Pending per 100,000",19,West Bengal,2646.632145,64.54257161,64.54257161,1.936277148,yellow,NJDG(2/3/2024)/Census(2011)
6,6.01,"Kidnapping and Abduction per 100,000",35,Andaman and Nicobar Islands,3.941342316,81.78508948,81.78508948,2.453552685,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.01,"Kidnapping and Abduction per 100,000",37,Andhra Pradesh,1.821405337,94.45109948,94.45109948,2.833532984,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.01,"Kidnapping and Abduction per 100,000",12,Arunachal Pradesh,5.058801339,75.10859519,75.10859519,2.253257856,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.01,"Kidnapping and Abduction per 100,000",18,Assam,14.61277305,18.02637889,18.02637889,0.540791367,orange,NCRB(IPCCrimes-2022)/Census(2011)
6,6.01,"Kidnapping and Abduction per 100,000",10,Bihar,11.35644787,37.48197954,37.48197954,1.124459386,orange,NCRB(IPCCrimes-2022)/Census(2011)
6,6.01,"Kidnapping and Abduction per 100,000",4,Chandigarh,13.35923066,25.51593193,25.51593193,0.765477958,orange,NCRB(IPCCrimes-2022)/Census(2011)
6,6.01,"Kidnapping and Abduction per 100,000",22,Chhattisgarh,10.72608637,41.24820712,41.24820712,1.237446214,orange,NCRB(IPCCrimes-2022)/Census(2011)
6,6.01,"Kidnapping and Abduction per 100,000",25,Dadra and Nagar Haveli and Daman and Diu,8.706578076,53.31418476,53.31418476,1.599425543,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.01,"Kidnapping and Abduction per 100,000",7,Delhi,33.60150003,-95.42576994,0,0,red,NCRB(IPCCrimes-2022)/Census(2011)
6,6.01,"Kidnapping and Abduction per 100,000",30,Goa,5.759164098,70.92413037,70.92413037,2.127723911,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.01,"Kidnapping and Abduction per 100,000",24,Gujarat,3.054284261,87.08500467,87.08500467,2.61255014,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.01,"Kidnapping and Abduction per 100,000",6,Haryana,15.34822725,13.63225285,13.63225285,0.408967585,orange,NCRB(IPCCrimes-2022)/Census(2011)
6,6.01,"Kidnapping and Abduction per 100,000",2,Himachal Pradesh,6.016372107,69.38738694,69.38738694,2.081621608,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.01,"Kidnapping and Abduction per 100,000",1,Jammu and Kashmir,8.526919959,54.38759002,54.38759002,1.631627701,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.01,"Kidnapping and Abduction per 100,000",20,Jharkhand,5.756615394,70.93935814,70.93935814,2.128180744,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.01,"Kidnapping and Abduction per 100,000",29,Karnataka,5.507788922,72.42602431,72.42602431,2.172780729,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.01,"Kidnapping and Abduction per 100,000",32,Kerala,1.20636791,98.12577013,98.12577013,2.943773104,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.01,"Kidnapping and Abduction per 100,000",35,Ladakh,2.919708029,87.88905871,87.88905871,2.636671761,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.01,"Kidnapping and Abduction per 100,000",31,Lakshadweep,0,105.3334693,100,3,green,NCRB(IPCCrimes-2022)/Census(2011)
6,6.01,"Kidnapping and Abduction per 100,000",23,Madhya Pradesh,14.33217312,19.70288226,19.70288226,0.591086468,orange,NCRB(IPCCrimes-2022)/Census(2011)
6,6.01,"Kidnapping and Abduction per 100,000",27,Maharashtra,10.90996464,40.14958762,40.14958762,1.204487629,orange,NCRB(IPCCrimes-2022)/Census(2011)
6,6.01,"Kidnapping and Abduction per 100,000",14,Manipur,3.890460203,82.08909539,82.08909539,2.462672862,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.01,"Kidnapping and Abduction per 100,000",17,Meghalaya,4.685042143,77.34169822,77.34169822,2.320250947,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.01,"Kidnapping and Abduction per 100,000",15,Mizoram,0.820265292,100.4326215,100,3,green,NCRB(IPCCrimes-2022)/Census(2011)
6,6.01,"Kidnapping and Abduction per 100,000",13,Nagaland,1.415212115,96.87798644,96.87798644,2.906339593,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.01,"Kidnapping and Abduction per 100,000",21,Odisha,13.94665616,22.00623455,22.00623455,0.660187037,orange,NCRB(IPCCrimes-2022)/Census(2011)
6,6.01,"Kidnapping and Abduction per 100,000",34,Puducherry,1.923149349,93.84320845,93.84320845,2.815296253,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.01,"Kidnapping and Abduction per 100,000",3,Punjab,5.96179162,69.71348956,69.71348956,2.091404687,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.01,"Kidnapping and Abduction per 100,000",8,Rajasthan,12.87264945,28.42311384,28.42311384,0.852693415,orange,NCRB(IPCCrimes-2022)/Census(2011)
6,6.01,"Kidnapping and Abduction per 100,000",11,Sikkim,7.533857319,60.32085193,60.32085193,1.809625558,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.01,"Kidnapping and Abduction per 100,000",33,Tamil Nadu,1.021525072,99.2301526,99.2301526,2.976904578,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.01,"Kidnapping and Abduction per 100,000",36,Telangana,8.516248894,54.45134654,54.45134654,1.633540396,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.01,"Kidnapping and Abduction per 100,000",16,Tripura,2.857985088,88.25783543,88.25783543,2.647735063,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.01,"Kidnapping and Abduction per 100,000",9,Uttar Pradesh,8.139136911,56.70448151,56.70448151,1.701134445,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.01,"Kidnapping and Abduction per 100,000",5,Uttarakhand,11.58998768,36.08664677,36.08664677,1.082599403,orange,NCRB(IPCCrimes-2022)/Census(2011)
6,6.01,"Kidnapping and Abduction per 100,000",19,West Bengal,8.861025691,52.39140495,52.39140495,1.571742149,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.02,"Theft per 100,000",35,Andaman and Nicobar Islands,6.306147706,100.3563009,100,3,green,NCRB(IPCCrimes-2022)/Census(2011)
6,6.02,"Theft per 100,000",37,Andhra Pradesh,27.5671614,92.26422571,92.26422571,2.767926771,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.02,"Theft per 100,000",12,Arunachal Pradesh,50.66028198,83.47483918,83.47483918,2.504245175,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.02,"Theft per 100,000",18,Assam,35.00335966,89.43396201,89.43396201,2.68301886,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.02,"Theft per 100,000",10,Bihar,41.0905141,87.11715285,87.11715285,2.613514586,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.02,"Theft per 100,000",4,Chandigarh,120.8963002,56.74257014,56.74257014,1.702277104,yellow,NCRB(IPCCrimes-2022)/Census(2011)
